"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_P093","gene:UTI89_P093",46.3177797426778,1.20903619149334,0.442385925732986,2.7329897294768,0.00627622893706926,0.0551523617844961
"gene:UTI89_C4137","gene:UTI89_C4137",254.05602824587,-0.70533314977905,0.26840003820257,-2.62791747163133,0.00859093552581531,0.0682170487952985
"gene:UTI89_C1709","gene:UTI89_C1709",313.045370129736,1.54235569783483,0.417476054591627,3.69447703855388,0.000220339802412581,0.00509057355714699
"gene:UTI89_C3324","gene:UTI89_C3324",821.792317749286,-0.644383842745039,0.258115578846816,-2.49649341439969,0.0125427997743777,0.085726552346823
"gene:UTI89_C0712","gene:UTI89_C0712",558.103196226353,-0.705252867173398,0.230876070318206,-3.05468152763247,0.00225299623721781,0.028648564556457
"gene:UTI89_C2072","gene:UTI89_C2072",393.743215691881,-0.812070920619796,0.270260804760236,-3.00476764042877,0.00265783807961267,0.0319005394872535
"gene:UTI89_C0167","gene:UTI89_C0167",467.904119497629,2.46826906556676,0.444331026890829,5.55502298103798,2.77575239510423e-08,4.5531591787693e-06
"gene:UTI89_C0144","gene:UTI89_C0144",1559.39836747274,-0.908917786940568,0.336479286696742,-2.70125925391582,0.00690774697319525,0.0592151364720655
"gene:UTI89_C4327","gene:UTI89_C4327",2136.35900040072,-1.29172995852694,0.291101415218773,-4.43738810941939,9.10570269514899e-06,0.000539869433287086
"gene:UTI89_P002","gene:UTI89_P002",1326.98677918325,0.643002328048482,0.202209213799259,3.17988639571496,0.00147332799847455,0.0211995528669393
"gene:UTI89_C1779","gene:UTI89_C1779",358.926453288376,0.649687615463473,0.252755911833676,2.57041511215371,0.0101576717571905,0.0767832607022034
"gene:UTI89_C1119","gene:UTI89_C1119",995.087792492446,1.33229358268167,0.40492234142655,3.2902446873837,0.00100100295745692,0.0159932972520958
"gene:UTI89_C0656","gene:UTI89_C0656",5894.39784159635,-0.517316624782761,0.214463210128363,-2.41214623465316,0.0158589193364104,0.0994162319165295
"gene:UTI89_C3995","gene:UTI89_C3995",238.378473519458,1.27730234429309,0.468726260022322,2.72504967874482,0.00642918125952793,0.0561953836201367
"gene:UTI89_C5011","gene:UTI89_C5011",10093.0239968804,0.769030153963377,0.285805269924889,2.69074868411447,0.00712918781584579,0.0606967703144933
"gene:UTI89_C4722","gene:UTI89_C4722",53.7951844913635,-0.999930070091634,0.363161826726601,-2.75340081611719,0.00589796384428781,0.0523896752305782
"gene:UTI89_C4328","gene:UTI89_C4328",985.507840818635,-0.876378189874011,0.297840404426081,-2.94244225044865,0.00325634515172407,0.0366692780128927
"gene:UTI89_C4229","gene:UTI89_C4229",574.91792296768,0.952442244093398,0.261679278382091,3.63973123887437,0.000272922752303012,0.00591653244089482
